,closeDateTime,customerCode,onTimeSolution
42548,1546473360,372301,S
24527,1546473480,87520,S
15737,1546473480,3363,S
9735,1546473600,2581,S
27596,1546473720,87520,S
34404,1546473780,372301,N
30523,1546473840,372301,N
34572,1546473960,372301,N
3560,1546474080,215,N
12607,1546474140,3363,S
17382,1546474140,8068,S
3744,1546474320,215,N
42805,1546474440,372301,S
27637,1546474440,87520,S
42562,1546474440,372301,S
42715,1546474500,372301,S
34091,1546474500,372301,N
27622,1546474680,87520,S
27603,1546474680,87520,S
42560,1546474680,372301,S
27573,1546474740,87520,S
27605,1546474740,87520,
33175,1546474800,372301,S
42559,1546475040,372301,S
42654,1546475040,372301,S
34709,1546475100,372301,N
42563,1546475220,372301,S
2828,1546475280,215,S
27577,1546475400,87520,S
42565,1546475400,372301,S
34424,1546475520,372301,S
24555,1546475700,87520,S
42585,1546475820,372301,S
24524,1546476060,87520,N
34570,1546476180,372301,N
42694,1546476300,372301,S
42889,1546476540,372301,S
27658,1546477320,87520,S
42645,1546477440,372301,S
34568,1546477500,372301,S
27682,1546477560,87520,S
42772,1546477860,372301,S
42799,1546478160,372301,S
17479,1546478280,8068,S
31260,1546478280,372301,N
42813,1546478640,372301,S
27650,1546478700,87520,S
42541,1546478700,372301,S
12498,1546479120,3363,S
42781,1546479180,372301,S
33894,1546479360,372301,N
34565,1546479360,372301,N
42659,1546479540,372301,S
42770,1546479660,372301,S
23929,1546480860,87520,N
33221,1546481220,372301,N
42800,1546481400,372301,S
37951,1546481700,372301,N
42789,1546482720,372301,S
42591,1546483140,372301,S
42812,1546483320,372301,S
37950,1546483380,372301,N
27590,1546483620,87520,S
27550,1546483740,87520,S
42761,1546484040,372301,S
27601,1546484340,87520,S
33416,1546485000,372301,N
34697,1546485060,372301,N
42786,1546486080,372301,S
33417,1546487100,372301,N
12557,1546488300,3363,S
15649,1546489260,3363,S
42916,1546489920,372301,S
42505,1546521240,372301,N
42566,1546521840,372301,S
8627,1546522380,215,S
8579,1546522500,215,S
8503,1546522560,215,S
42814,1546523040,372301,S
42552,1546523460,372301,S
10874,1546523700,3363,S
34605,1546523760,372301,N
3048,1546523880,215,S
42757,1546524060,372301,S
17786,1546524240,8068,N
42675,1546524660,372301,S
42943,1546524720,372301,S
27711,1546524720,87520,S
9726,1546524840,2581,S
42521,1546524900,372301,S
27712,1546525080,87520,S
42698,1546525140,372301,S
8531,1546525320,215,S
15579,1546525500,3363,S
17519,1546525920,8068,N
3561,1546525980,215,S
17755,1546526100,8068,S
17555,1546526100,8068,S
42878,1546526160,372301,S
24443,1546526220,87520,N
42595,1546526280,372301,S
27632,1546526280,87520,S
42818,1546526280,372301,S
15638,1546526280,3363,S
42458,1546526280,372301,S
24493,1546526280,87520,N
34597,1546526400,372301,S
8540,1546526460,215,S
8504,1546526460,215,S
17677,1546526700,8068,N
3999,1546526820,215,S
15663,1546526820,3363,N
17726,1546526940,8068,N
8609,1546526940,215,S
9739,1546527000,2581,S
17497,1546527060,8068,N
42672,1546527060,372301,S
24491,1546527120,87520,N
3870,1546527120,215,S
17806,1546527120,8068,S
8578,1546527180,215,S
8597,1546527180,215,S
1921,1546527360,215,N
42737,1546527420,372301,S
27691,1546527420,87520,S
17695,1546527540,8068,S
35464,1546527600,372301,N
34932,1546527660,372301,N
34931,1546527720,372301,N
42738,1546527720,372301,S
15771,1546527720,3363,S
17721,1546527780,8068,N
3520,1546527960,215,S
8519,1546528080,215,S
8738,1546528200,215,S
34580,1546528260,372301,N
12298,1546528320,3363,S
12374,1546528380,3363,S
42503,1546528440,372301,S
12512,1546528440,3363,S
42605,1546528440,372301,S
42464,1546528440,372301,S
32652,1546528500,372301,N
8645,1546528500,215,S
8626,1546528560,215,S
12609,1546528680,3363,S
27588,1546528740,87520,S
32663,1546528860,372301,N
8621,1546528920,215,S
15624,1546528920,3363,S
8513,1546528920,215,S
27704,1546528980,87520,N
42658,1546528980,372301,S
8608,1546529100,215,S
17633,1546529100,8068,N
32666,1546529160,372301,N
23499,1546529160,87520,N
9699,1546529220,2581,S
42513,1546529280,372301,S
27558,1546529280,87520,S
42456,1546529400,372301,S
15586,1546529400,3363,S
33762,1546529460,372301,N
17450,1546529460,8068,S
4013,1546529460,215,S
27585,1546529580,87520,S
8592,1546529580,215,S
34734,1546529580,372301,N
27591,1546529700,87520,S
42602,1546529700,372301,S
17524,1546529700,8068,N
24454,1546529700,87520,N
42466,1546529760,372301,S
8487,1546529760,215,S
8536,1546529940,215,S
17132,1546530000,8068,N
15644,1546530000,3363,S
42410,1546530000,372301,S
21930,1546530060,39159,S
4005,1546530060,215,S
2810,1546530060,215,S
15635,1546530060,3363,S
21929,1546530060,39159,S
8679,1546530120,215,S
4012,1546530180,215,S
12531,1546530240,3363,S
27551,1546530240,87520,S
17558,1546530240,8068,S
10964,1546530420,3363,S
3899,1546530420,215,S
3366,1546530480,215,N
43157,1546530480,900995,N
15567,1546530480,3363,S
27611,1546530540,87520,S
42880,1546530600,372301,S
17391,1546530600,8068,N
42409,1546530600,372301,S
42359,1546530600,372301,S
42443,1546530660,372301,S
15549,1546530720,3363,S
27587,1546530720,87520,S
17377,1546530780,8068,S
42460,1546530780,372301,S
27567,1546531080,87520,S
17623,1546531080,8068,N
11752,1546531320,3363,S
12468,1546531320,3363,S
27544,1546531320,87520,S
8514,1546531320,215,S
15609,1546531380,3363,S
17776,1546531380,8068,N
12472,1546531440,3363,S
15689,1546531500,3363,S
12470,1546531560,3363,S
27612,1546531620,87520,S
15588,1546531620,3363,S
42847,1546531740,372301,N
42551,1546531860,372301,S
17653,1546531860,8068,S
11164,1546531860,3363,S
8647,1546531980,215,S
24111,1546531980,87520,N
42877,1546532040,372301,S
8535,1546532100,215,S
27500,1546532160,87520,S
8450,1546532220,215,S
15591,1546532220,3363,S
15563,1546532220,3363,S
27640,1546532280,87520,S
15596,1546532400,3363,S
23676,1546532460,87520,N
34754,1546532520,372301,S
3835,1546532580,215,N
8556,1546532640,215,S
42387,1546532760,372301,S
34751,1546532760,372301,N
12554,1546532760,3363,S
17554,1546532760,8068,N
17680,1546532880,8068,N
27526,1546532940,87520,S
15599,1546533000,3363,S
17747,1546533000,8068,N
20071,1546533060,8068,S
24462,1546533120,87520,N
33219,1546533180,372301,N
42342,1546533240,372301,S
2939,1546533240,215,N
27659,1546533300,87520,
42598,1546533360,372301,S
8697,1546533360,215,S
42550,1546533540,372301,S
17433,1546533600,8068,S
3954,1546533600,215,N
15742,1546533600,3363,N
27639,1546533660,87520,S
12464,1546533720,3363,S
42676,1546533840,372301,S
12610,1546533840,3363,S
12536,1546533900,3363,S
3738,1546533960,215,S
12455,1546533960,3363,S
17304,1546534020,8068,N
27598,1546534020,87520,S
17594,1546534080,8068,S
42461,1546534140,372301,S
12287,1546534140,3363,S
34449,1546534260,372301,S
8502,1546534440,215,S
17708,1546534500,8068,N
42777,1546534500,372301,S
27732,1546534620,87520,S
15537,1546534680,3363,S
27589,1546534740,87520,S
21925,1546534740,39159,S
43299,1546534800,900995,S
26985,1546534800,87520,N
42865,1546534860,372301,S
42606,1546534860,372301,S
3938,1546535040,215,S
15598,1546535100,3363,S
42349,1546535160,372301,S
12405,1546535280,3363,S
15741,1546535400,3363,S
27505,1546535460,87520,S
15600,1546535460,3363,S
15664,1546535460,3363,N
27542,1546535520,87520,S
15590,1546535520,3363,S
15616,1546535580,3363,S
11873,1546535580,3363,S
15667,1546535640,3363,S
16705,1546535760,8068,N
12611,1546535760,3363,S
15615,1546535760,3363,S
15618,1546535820,3363,S
41598,1546535820,372301,N
15597,1546535820,3363,S
12509,1546535940,3363,S
42333,1546535940,372301,S
42393,1546535940,372301,S
15683,1546535940,3363,S
27695,1546535940,87520,
42529,1546536000,372301,S
15555,1546536000,3363,S
42326,1546536060,372301,S
8481,1546536240,215,S
34811,1546536300,372301,N
42318,1546536300,372301,S
17212,1546536360,8068,N
42452,1546536360,372301,S
42617,1546536420,372301,S
42493,1546536420,372301,S
12496,1546536420,3363,S
41777,1546536420,372301,N
17427,1546536600,8068,S
20106,1546536600,8068,N
8485,1546536660,215,S
12486,1546536720,3363,S
17530,1546536720,8068,S
27647,1546536720,87520,N
34574,1546536780,372301,N
17158,1546536840,8068,N
15687,1546536900,3363,S
8475,1546536960,215,S
15809,1546537020,3363,S
42317,1546537080,372301,S
20109,1546537080,8068,N
20100,1546537140,8068,N
15653,1546537140,3363,S
15523,1546537260,3363,S
42507,1546537260,372301,N
34493,1546537260,372301,N
42546,1546537380,372301,N
27565,1546537440,87520,S
34450,1546537440,372301,S
42643,1546537500,372301,S
17736,1546537560,8068,S
15535,1546537620,3363,S
27566,1546537680,87520,S
20132,1546537740,8068,S
15735,1546537920,3363,S
42665,1546538100,372301,S
42350,1546538160,372301,S
8690,1546538160,215,S
34329,1546538220,372301,S
8567,1546538220,215,S
43025,1546538340,372301,N
42524,1546538400,372301,S
12481,1546538460,3363,S
8539,1546538460,215,S
15539,1546538520,3363,S
17750,1546538580,8068,S
9792,1546538640,2581,S
27563,1546538760,87520,S
3968,1546538760,215,S
8515,1546538760,215,S
8496,1546538880,215,S
3533,1546538940,215,N
17388,1546539060,8068,N
27586,1546539120,87520,S
34558,1546539120,372301,N
17741,1546539120,8068,S
42999,1546539180,372301,N
8426,1546539180,215,S
27538,1546539300,87520,S
9724,1546539420,2581,S
34453,1546539480,372301,N
27482,1546539480,87520,S
17654,1546539540,8068,N
30198,1546539720,372301,N
42434,1546539720,372301,S
12457,1546539780,3363,S
42482,1546539780,372301,S
42710,1546539840,372301,N
8497,1546539900,215,S
15622,1546539900,3363,S
27571,1546539900,87520,S
17676,1546540080,8068,S
8423,1546540260,215,S
17231,1546540500,8068,N
42400,1546540500,372301,S
12462,1546540740,3363,S
34817,1546540800,372301,N
12394,1546540860,3363,S
8598,1546540920,215,S
3555,1546540920,215,S
27643,1546540920,87520,N
27549,1546540980,87520,S
15528,1546540980,3363,S
11157,1546540980,3363,S
8434,1546541340,215,S
42570,1546541460,372301,S
17344,1546541460,8068,S
15538,1546541700,3363,S
8582,1546541700,215,S
42635,1546541760,372301,S
8569,1546541820,215,S
17512,1546541820,8068,N
27641,1546541880,87520,N
12337,1546541940,3363,S
42911,1546542000,372301,N
17603,1546542180,8068,S
17701,1546542360,8068,S
15529,1546542480,3363,S
15536,1546542600,3363,S
34551,1546542600,372301,N
9721,1546542780,2581,S
33368,1546542780,372301,N
8446,1546542840,215,S
27548,1546542840,87520,S
17636,1546542900,8068,N
3858,1546542960,215,S
3909,1546542960,215,S
8373,1546543020,215,S
27480,1546543080,87520,S
27547,1546543140,87520,S
15520,1546543140,3363,S
42592,1546543200,372301,S
42549,1546543260,372301,S
12493,1546543260,3363,S
27546,1546543320,87520,S
8488,1546543380,215,S
42442,1546543500,372301,S
