,closeDateTime,customerCode,onTimeSolution
21042,1547662980,39159,N
21049,1547663640,39159,S
21058,1547663760,39159,S
21031,1547667240,39159,S
21060,1547669520,39159,S
21057,1547670480,39159,S
20951,1547671500,39159,S
21059,1547673480,39159,S
21053,1547673780,39159,S
21048,1547676600,39159,S
21041,1547677080,39159,N
21046,1547677980,39159,S
21037,1547683260,39159,N
21061,1547683920,39159,S
20933,1547733300,39159,N
21004,1547738580,39159,N
20273,1547740020,39159,S
20271,1547742480,39159,S
20953,1547744520,39159,S
20991,1547745600,39159,S
20979,1547746020,39159,S
20980,1547749980,39159,S
21052,1547749980,39159,N
21064,1547750280,39159,N
20278,1547752140,39159,
20275,1547754240,39159,S
21066,1547754360,39159,S
20288,1547757000,39159,S
20283,1547758800,39159,S
20276,1547761200,39159,S
20285,1547761980,39159,S
21045,1547762280,39159,S
20279,1547762820,39159,S
21009,1547763360,39159,N
21062,1547764140,39159,S
21068,1547771880,39159,S
21044,1547773380,39159,S
20923,1547777640,39159,S
20292,1547824140,39159,S
20287,1547825340,39159,S
20295,1547827440,39159,S
20280,1547829000,39159,N
21023,1547829000,39159,S
20291,1547829180,39159,S
21065,1547835660,39159,S
20274,1547836080,39159,S
21026,1547836260,39159,N
20299,1547837340,39159,S
20924,1547838180,39159,S
20282,1547840640,39159,S
20294,1547841000,39159,S
20311,1547842680,39159,S
20293,1547844600,39159,S
20277,1547845020,39159,S
20309,1547846280,39159,S
20306,1547846580,39159,S
21063,1547847780,39159,S
20298,1547849340,39159,S
21017,1547849400,39159,S
20301,1547850000,39159,S
21067,1547851200,39159,S
20297,1547929200,39159,
21019,1547938500,39159,S
20318,1548001320,39159,S
20281,1548081660,39159,S
20304,1548082440,39159,S
20308,1548085140,39159,S
20296,1548088020,39159,S
20322,1548090600,39159,S
21008,1548094560,39159,N
20303,1548094620,39159,S
20300,1548096900,39159,
20305,1548105240,39159,N
21077,1548106680,39159,S
21069,1548106740,39159,S
21073,1548107280,39159,S
21033,1548111600,39159,S
20908,1548111900,39159,S
20320,1548114780,39159,N
20289,1548115980,39159,N
21074,1548166500,39159,S
20999,1548169260,39159,S
20316,1548170760,39159,S
21075,1548171240,39159,S
21079,1548171300,39159,
20315,1548172200,39159,S
20319,1548175020,39159,S
21083,1548175560,39159,S
20929,1548178080,39159,S
21076,1548180480,39159,N
21086,1548184920,39159,S
21078,1548191040,39159,N
21107,1548192780,39159,S
20313,1548194100,39159,S
21090,1548194760,39159,S
21087,1548195900,39159,S
21100,1548195900,39159,S
21094,1548196680,39159,S
20323,1548197160,39159,N
21088,1548197640,39159,S
21085,1548198540,39159,S
21097,1548199260,39159,S
21104,1548201240,39159,S
20310,1548209280,39159,S
21027,1548252720,39159,N
21110,1548257220,39159,S
21123,1548257940,39159,S
21112,1548259080,39159,S
20317,1548259920,39159,S
21098,1548259980,39159,S
21111,1548261360,39159,S
21102,1548261840,39159,S
21105,1548261900,39159,S
21072,1548262140,39159,S
21160,1548263760,39159,S
21101,1548266820,39159,S
21084,1548268380,39159,S
21113,1548268620,39159,S
21237,1548269760,39159,S
21117,1548269820,39159,N
21208,1548270840,39159,S
20321,1548272820,39159,
21099,1548274140,39159,S
21118,1548277500,39159,S
20307,1548278340,39159,N
20963,1548281220,39159,N
21119,1548282180,39159,S
21028,1548282600,39159,N
21081,1548282840,39159,N
21071,1548283860,39159,S
21121,1548285780,39159,S
21114,1548286620,39159,N
21080,1548287820,39159,S
21153,1548339480,39159,S
21240,1548340200,39159,S
21238,1548342960,39159,S
21256,1548344040,39159,S
21106,1548344760,39159,N
21115,1548345900,39159,S
21179,1548346440,39159,S
21161,1548348960,39159,S
21254,1548349140,39159,S
21129,1548349500,39159,S
21253,1548349800,39159,S
21262,1548351480,39159,S
21255,1548352440,39159,S
21264,1548352920,39159,S
20936,1548353400,39159,S
21263,1548357540,39159,S
21156,1548358620,39159,S
21137,1548361260,39159,S
21199,1548361500,39159,S
21247,1548363900,39159,S
21175,1548365040,39159,S
21133,1548366180,39159,S
21236,1548366660,39159,N
21131,1548367080,39159,S
20960,1548368100,39159,S
21241,1548369840,39159,N
21239,1548370260,39159,N
21252,1548371160,39159,S
21268,1548373080,39159,S
21096,1548375180,39159,S
21266,1548432180,39159,S
21271,1548436980,39159,S
21122,1548438120,39159,S
21244,1548438240,39159,S
21169,1548439440,39159,S
21269,1548444000,39159,N
21242,1548444540,39159,S
21267,1548446400,39159,S
20312,1548447720,39159,N
21245,1548448560,39159,S
21154,1548451440,39159,S
21274,1548452880,39159,S
21257,1548452940,39159,N
21089,1548455400,39159,S
21116,1548456780,39159,N
21270,1548457320,39159,S
21275,1548457560,39159,S
21286,1548460860,39159,S
21277,1548462120,39159,S
21294,1548520500,39159,S
21288,1548526560,39159,S
21243,1548529920,39159,N
21291,1548551160,39159,S
21298,1548624960,39159,S
21183,1548651300,39159,S
21287,1548686580,39159,S
21284,1548687000,39159,S
21194,1548690900,39159,S
21177,1548692100,39159,S
21301,1548692220,39159,S
21265,1548694020,39159,N
21201,1548694860,39159,S
21283,1548695100,39159,S
21279,1548696480,39159,S
21276,1548698160,39159,S
21212,1548699360,39159,S
21260,1548703260,39159,S
21187,1548704340,39159,S
21304,1548704340,39159,S
21235,1548705180,39159,N
21297,1548705360,39159,S
21248,1548706320,39159,S
21285,1548706440,39159,S
21309,1548708900,39159,S
21093,1548709320,39159,S
21289,1548710400,39159,S
21204,1548711060,39159,S
21303,1548712260,39159,S
21280,1548712320,39159,S
21261,1548714480,39159,S
20314,1548714660,39159,N
21312,1548716400,39159,S
21314,1548716700,39159,S
21203,1548716940,39159,S
21259,1548717420,39159,S
20913,1548717960,39159,N
21317,1548720420,39159,S
21315,1548776400,39159,S
21308,1548778260,39159,N
21189,1548779220,39159,S
21293,1548782100,39159,N
21198,1548782400,39159,S
21300,1548783300,39159,S
20920,1548783780,39159,S
21334,1548784020,39159,S
21305,1548789840,39159,S
21311,1548790500,39159,S
21292,1548791280,39159,S
21329,1548792300,39159,S
21206,1548795420,39159,S
21321,1548797100,39159,S
21207,1548799560,39159,S
21290,1548799980,39159,S
21327,1548804180,39159,S
21320,1548804780,39159,S
21318,1548807120,39159,N
21200,1548862260,39159,S
21341,1548862500,39159,S
21345,1548864000,39159,S
21202,1548867960,39159,S
21351,1548868440,39159,S
21330,1548869580,39159,S
21338,1548870240,39159,S
21272,1548871680,39159,N
21331,1548871920,39159,S
21316,1548872040,39159,S
21343,1548872280,39159,S
21349,1548875520,39159,N
21205,1548877860,39159,S
20286,1548878580,39159,S
21367,1548879420,39159,S
21310,1548879600,39159,S
21209,1548885360,39159,S
21355,1548885540,39159,S
21322,1548885540,39159,N
21103,1548887160,39159,N
21369,1548889260,39159,S
21336,1548891600,39159,N
21319,1548947280,39159,S
21337,1548947820,39159,N
21195,1548949140,39159,N
21375,1548951720,39159,S
21181,1548955680,39159,N
21374,1548957300,39159,S
21353,1548957480,39159,S
21281,1548959220,39159,S
21197,1548961860,39159,N
21246,1548964920,39159,S
21132,1548965460,39159,N
21141,1548970200,39159,N
21142,1548971340,39159,N
21082,1548971340,39159,N
21373,1548971760,39159,N
21415,1548973200,39159,S
21407,1548973380,39159,S
21354,1548973620,39159,S
21143,1548973860,39159,N
21385,1548974940,39159,N
21395,1548975840,39159,S
21413,1548975840,39159,S
21393,1548975960,39159,N
21402,1548976380,39159,S
21408,1548977460,39159,S
21384,1548979500,39159,N
21409,1548980040,39159,S
21403,1548980100,39159,S
21414,1548981480,39159,S
21410,1548983220,39159,S
21404,1548983340,39159,S
21412,1548985860,39159,S
21406,1548988380,39159,S
21411,1548989160,39159,S
