,closeDateTime,customerCode,onTimeSolution
20842,1549479480,39159,S
20902,1549482300,39159,S
20851,1549482540,39159,S
20789,1549485000,39159,S
21229,1549489500,39159,N
21371,1549489740,39159,N
20787,1549490220,39159,S
20818,1549490580,39159,S
20290,1549490760,39159,N
21372,1549490760,39159,S
20786,1549490940,39159,S
21313,1549492500,39159,N
21016,1549493220,39159,N
20853,1549493760,39159,S
21306,1549495860,39159,N
20756,1549503360,39159,S
20757,1549546920,39159,S
20788,1549549320,39159,S
21234,1549551300,39159,S
20763,1549553820,39159,S
20859,1549555800,39159,S
20866,1549556700,39159,N
21340,1549558080,39159,N
21342,1549558080,39159,N
20758,1549558080,39159,S
20769,1549559520,39159,N
20760,1549560060,39159,S
20767,1549561860,39159,N
20744,1549564320,39159,S
21401,1549564860,39159,N
20764,1549566120,39159,S
20863,1549569120,39159,N
20742,1549569420,39159,S
20762,1549575120,39159,S
21249,1549575480,39159,S
20825,1549577160,39159,S
20826,1549580820,39159,S
21350,1549583220,39159,S
20739,1549583520,39159,S
20743,1549584660,39159,S
21328,1549585500,39159,N
20735,1549585920,39159,S
20754,1549586340,39159,S
20823,1549593060,39159,S
20857,1549595880,39159,S
20747,1549636980,39159,S
20734,1549637160,39159,S
20819,1549640220,39159,S
20745,1549641300,39159,S
20737,1549642080,39159,S
20736,1549642320,39159,S
20732,1549643280,39159,S
20723,1549644720,39159,S
20831,1549645020,39159,S
20711,1549647240,39159,S
20724,1549650540,39159,S
21307,1549653000,39159,N
21389,1549655160,39159,S
20710,1549656120,39159,S
20708,1549658640,39159,S
20903,1549660440,39159,S
20699,1549660620,39159,S
20748,1549661400,39159,N
20716,1549661820,39159,S
21211,1549663380,39159,N
20707,1549665420,39159,S
20702,1549666320,39159,S
20712,1549667460,39159,S
20709,1549669440,39159,S
21193,1549669980,39159,N
20704,1549670760,39159,S
20828,1549676280,39159,N
20885,1549744320,39159,N
20810,1549897920,39159,S
20746,1549900380,39159,S
21188,1549900860,39159,N
21190,1549901340,39159,N
20714,1549902360,39159,N
20809,1549903980,39159,S
20740,1549905900,39159,S
20697,1549906980,39159,S
20733,1549907100,39159,S
20795,1549910760,39159,N
20695,1549915800,39159,N
20691,1549916460,39159,S
21163,1549916520,39159,N
20792,1549917060,39159,S
20678,1549919820,39159,S
20755,1549920660,39159,N
21091,1549921740,39159,N
20688,1549921920,39159,S
20791,1549922040,39159,S
20753,1549922460,39159,S
20806,1549981800,39159,S
21422,1549982280,39159,N
20700,1549982460,39159,S
20687,1549983720,39159,S
20690,1549983900,39159,S
20683,1549984380,39159,S
20675,1549985520,39159,S
20650,1549985760,39159,S
21220,1549987020,39159,N
20721,1549987500,39159,S
20667,1549988460,39159,S
20693,1549988520,39159,N
20784,1549989180,39159,S
20644,1549990200,39159,S
20640,1549990380,39159,S
20703,1549991100,39159,N
21174,1549991160,39159,N
20641,1549991280,39159,S
20663,1549993440,39159,S
20666,1549993680,39159,S
20811,1549994040,39159,S
20646,1549994340,39159,S
20635,1549995000,39159,S
20759,1549995000,39159,N
20676,1549995360,39159,N
20726,1549995480,39159,S
20696,1549996260,39159,S
20725,1549996920,39159,S
21092,1549997100,39159,N
20637,1549999320,39159,S
20785,1549999980,39159,S
20692,1550002140,39159,N
20752,1550002440,39159,S
20639,1550002920,39159,S
20632,1550003520,39159,S
20614,1550003700,39159,S
20661,1550003760,39159,S
20642,1550004120,39159,S
21147,1550004720,39159,N
20668,1550005260,39159,S
20621,1550005380,39159,S
21222,1550005440,39159,N
20790,1550007840,39159,N
21184,1550007960,39159,N
20648,1550007960,39159,S
20751,1550008500,39159,S
20657,1550008560,39159,S
21223,1550008560,39159,N
20750,1550009340,39159,N
21128,1550009880,39159,N
20618,1550009880,39159,S
20749,1550011140,39159,N
20814,1550011920,39159,N
20636,1550012040,39159,S
20682,1550012100,39159,S
20606,1550013000,39159,S
21230,1550014920,39159,N
20609,1550015040,39159,S
21231,1550023500,39159,N
20801,1550070240,39159,S
20800,1550070540,39159,S
20867,1550071260,39159,N
20677,1550073060,39159,N
20617,1550073060,39159,S
20580,1550073300,39159,S
20643,1550074020,39159,N
20681,1550074560,39159,S
20595,1550074620,39159,S
20766,1550075280,39159,
20598,1550075460,39159,S
20765,1550076360,39159,
20634,1550076480,39159,N
20608,1550076540,39159,S
20584,1550076600,39159,S
20654,1550076780,39159,N
20812,1550078760,39159,S
20847,1550081760,39159,S
20611,1550082480,39159,S
20665,1550083800,39159,S
20805,1550084280,39159,S
20583,1550084340,39159,S
20600,1550084700,39159,S
20651,1550085600,39159,N
20623,1550086440,39159,N
20551,1550086860,39159,S
20633,1550087280,39159,N
20578,1550089380,39159,S
20559,1550090280,39159,S
20554,1550091240,39159,S
20594,1550091720,39159,S
20647,1550092860,39159,S
20794,1550092920,39159,S
20686,1550094120,39159,S
20627,1550094120,39159,N
20793,1550094240,39159,S
20543,1550094780,39159,S
20573,1550094780,39159,S
20552,1550095200,39159,S
20612,1550097000,39159,N
20727,1550097360,39159,N
20604,1550098860,39159,N
20569,1550099100,39159,S
20605,1550099820,39159,N
20660,1550099940,39159,N
20638,1550100780,39159,N
20576,1550100960,39159,S
20561,1550101440,39159,S
20564,1550107560,39159,S
20548,1550151540,39159,S
20804,1550152980,39159,S
21182,1550153460,39159,N
20547,1550153520,39159,S
20601,1550154840,39159,S
20532,1550155560,39159,S
20550,1550156040,39159,S
20610,1550157120,39159,S
20487,1550157180,39159,S
20539,1550157960,39159,S
20538,1550158020,39159,S
20537,1550158140,39159,S
20536,1550158200,39159,S
20535,1550158260,39159,S
20534,1550158380,39159,S
20533,1550158440,39159,S
21125,1550158680,39159,N
20527,1550158800,39159,S
20567,1550160060,39159,S
20562,1550160300,39159,S
20528,1550161200,39159,S
21171,1550161740,39159,N
20579,1550161920,39159,S
20802,1550162160,39159,S
20689,1550163420,39159,N
20529,1550163960,39159,S
20803,1550164500,39159,S
20541,1550164560,39159,S
20506,1550164620,39159,S
20581,1550164980,39159,S
20572,1550166240,39159,S
20557,1550166720,39159,N
20488,1550167440,39159,N
20582,1550167620,39159,S
20694,1550167740,39159,N
21124,1550169060,39159,N
20482,1550169360,39159,S
20602,1550170920,39159,N
20575,1550171040,39159,N
20624,1550171100,39159,N
20808,1550171280,39159,S
20545,1550171580,39159,S
20480,1550172420,39159,S
20513,1550172900,39159,S
21233,1550173920,39159,N
21335,1550173980,39159,N
21152,1550174580,39159,N
20478,1550175300,39159,S
20491,1550175660,39159,S
20522,1550175720,39159,S
20484,1550176080,39159,S
21210,1550177280,39159,N
20531,1550177700,39159,S
20530,1550179380,39159,S
20521,1550180040,39159,S
20479,1550180340,39159,S
20512,1550181000,39159,S
20629,1550181000,39159,S
20779,1550181660,39159,S
20476,1550181720,39159,S
21370,1550182860,39159,N
20544,1550183100,39159,N
20620,1550183820,39159,N
20466,1550184120,39159,S
20475,1550184420,39159,S
20474,1550184900,39159,N
20492,1550185080,39159,S
20555,1550185140,39159,N
20477,1550185620,39159,N
20502,1550187480,39159,S
20549,1550187960,39159,S
20591,1550190060,39159,S
20586,1550193660,39159,S
20560,1550196180,39159,S
20448,1550237460,39159,S
20518,1550243160,39159,S
20456,1550243640,39159,S
20508,1550244000,39159,S
20777,1550244840,39159,S
20458,1550246220,39159,S
20599,1550246700,39159,S
20497,1550247060,39159,S
20469,1550247600,39159,S
20526,1550247840,39159,S
21170,1550248200,39159,N
20490,1550248500,39159,S
20616,1550249100,39159,S
20496,1550249160,39159,S
20452,1550249460,39159,S
20450,1550250000,39159,S
20494,1550250960,39159,S
20464,1550251080,39159,S
20776,1550251920,39159,S
20679,1550252040,39159,N
20493,1550253120,39159,S
20883,1550256300,39159,N
20455,1550256780,39159,S
20465,1550258280,39159,S
21326,1550258280,39159,S
20613,1550258640,39159,S
20417,1550259060,39159,S
20463,1550259420,39159,S
20500,1550259900,39159,S
20471,1550260740,39159,N
20597,1550262000,39159,S
21299,1550262300,39159,N
20797,1550263140,39159,S
20649,1550263200,39159,N
20523,1550264040,39159,S
20653,1550264400,39159,N
20418,1550264640,39159,S
20796,1550264760,39159,S
20860,1550265060,39159,N
20503,1550265060,39159,S
21324,1550265480,39159,S
20596,1550265600,39159,N
20615,1550265720,39159,N
20410,1550267760,39159,S
20485,1550268420,39159,N
20563,1550268480,39159,S
21323,1550268480,39159,S
20498,1550268660,39159,S
20420,1550269260,39159,S
20645,1550269320,39159,N
20426,1550269920,39159,S
21162,1550269980,39159,N
20628,1550271840,39159,N
21155,1550274060,39159,N
20585,1550278140,39159,N
20406,1550423580,39159,S
20395,1550448300,39159,S
20799,1550500680,39159,S
20510,1550500740,39159,S
20798,1550505840,39159,S
20680,1550506020,39159,N
20446,1550506680,39159,N
21376,1550506740,39159,N
20382,1550508660,39159,S
20409,1550508900,39159,S
20414,1550508960,39159,S
20625,1550509920,39159,N
20413,1550509980,39159,S
20501,1550510460,39159,S
20630,1550510760,39159,S
20658,1550510880,39159,N
20593,1550511840,39159,N
20720,1550512200,39159,N
20379,1550513460,39159,S
20400,1550513700,39159,S
20401,1550514480,39159,S
20386,1550514660,39159,S
20391,1550514780,39159,S
21400,1550515020,39159,S
20423,1550515620,39159,N
21139,1550515740,39159,N
20416,1550515860,39159,S
20380,1550516220,39159,S
20659,1550516340,39159,N
20444,1550516820,39159,S
20460,1550516940,39159,N
20622,1550517120,39159,N
20390,1550517120,39159,S
20556,1550517300,39159,N
20419,1550517540,39159,N
20372,1550518560,39159,S
20363,1550519940,39159,S
20454,1550520420,39159,N
20516,1550520960,39159,S
20833,1550521860,39159,N
20365,1550522220,39159,S
20422,1550522280,39159,N
20389,1550522940,39159,S
20515,1550523240,39159,S
20524,1550523720,39159,S
20411,1550525160,39159,S
20399,1550525580,39159,S
20890,1550526120,39159,N
20415,1550526360,39159,S
20398,1550526960,39159,S
20652,1550528100,39159,N
20385,1550528700,39159,S
20368,1550529120,39159,S
20361,1550529840,39159,S
20741,1550529840,39159,N
20662,1550530080,39159,N
20373,1550530680,39159,S
21136,1550530980,39159,N
20520,1550531460,39159,S
20404,1550531460,39159,N
20684,1550531820,39159,N
20459,1550531880,39159,N
20590,1550531880,39159,S
20845,1550532060,39159,N
20588,1550532300,39159,S
20589,1550532480,39159,S
20483,1550532540,39159,N
20587,1550532600,39159,S
20405,1550532720,39159,S
20339,1550532780,39159,S
21164,1550533980,39159,N
20337,1550534820,39159,S
20378,1550535420,39159,S
20441,1550536080,39159,N
20341,1550539080,39159,S
20362,1550588640,39159,S
20364,1550592420,39159,S
20340,1550593080,39159,S
20396,1550593320,39159,N
20263,1550593440,39159,S
20360,1550594220,39159,N
20367,1550594760,39159,S
20685,1550594940,39159,N
20352,1550596260,39159,S
20403,1550597400,39159,N
20470,1550598300,39159,N
20669,1550599740,39159,N
20722,1550600940,39159,N
20354,1550601420,39159,N
20781,1550601480,39159,S
20383,1550602080,39159,S
20329,1550602440,39159,S
20472,1550602620,39159,N
20461,1550603220,39159,N
20384,1550603340,39159,S
20504,1550607360,39159,S
20836,1550609700,39159,N
20517,1550610300,39159,S
20356,1550610660,39159,N
20869,1550611020,39159,N
20558,1550611080,39159,N
20820,1550611980,39159,N
20342,1550612220,39159,S
20246,1550613000,39159,S
20256,1550613000,39159,S
20486,1550613420,39159,N
20481,1550613420,39159,N
20343,1550613480,39159,S
20270,1550613840,39159,S
20269,1550614920,39159,S
20815,1550614980,39159,N
20540,1550614980,39159,S
20381,1550615100,39159,S
20335,1550615820,39159,N
20249,1550616780,39159,S
20371,1550616840,39159,S
21165,1550616960,39159,N
20603,1550616960,39159,N
20519,1550617200,39159,S
20266,1550617740,39159,S
20511,1550618280,39159,S
20656,1550618580,39159,N
20631,1550620320,39159,N
20237,1550620620,39159,S
20375,1550620980,39159,S
20713,1550621040,39159,S
20374,1550621340,39159,N
20619,1550624580,39159,N
21356,1550675520,39159,S
21357,1550676060,39159,S
21358,1550677260,39159,N
20253,1550677380,39159,S
20719,1550677440,39159,N
21359,1550678040,39159,N
20210,1550678940,39159,S
20250,1550679120,39159,S
20224,1550680020,39159,S
20241,1550680080,39159,S
21360,1550680260,39159,N
21361,1550681100,39159,N
21362,1550681700,39159,N
20225,1550681940,39159,S
20577,1550682060,39159,N
21363,1550682540,39159,N
20462,1550682900,39159,S
20222,1550683080,39159,S
20325,1550684040,39159,N
20334,1550684340,39159,S
21364,1550684580,39159,N
20219,1550684640,39159,S
20188,1550685240,39159,S
20451,1550685420,39159,N
21365,1550686380,39159,N
20376,1550686620,39159,N
20233,1550686680,39159,S
20216,1550686740,39159,S
20388,1550687460,39159,S
21366,1550687820,39159,N
20212,1550689320,39159,S
20407,1550691120,39159,N
20186,1550691240,39159,S
20626,1550692080,39159,N
20211,1550694000,39159,S
20230,1550694600,39159,S
20238,1550695440,39159,S
20177,1550695560,39159,S
20194,1550696160,39159,S
20394,1550696160,39159,S
20393,1550696340,39159,S
20168,1550697120,39159,S
20242,1550698800,39159,S
20832,1550700300,39159,N
20566,1550700720,39159,S
20369,1550700780,39159,S
21225,1550701260,39159,N
20698,1550701320,39159,N
20267,1550701380,39159,S
20165,1550701740,39159,S
20336,1550701920,39159,S
20674,1550702820,39159,N
20377,1550702880,39159,S
21702,1550703060,39159,S
20728,1550703300,39159,N
20387,1550703600,39159,S
21226,1550703660,39159,N
20247,1550704320,39159,N
20232,1550704320,39159,N
20239,1550704860,39159,N
20197,1550705460,39159,S
20172,1550706060,39159,S
21382,1550706420,39159,N
20218,1550707560,39159,S
20816,1550707680,39159,N
20178,1550708160,39159,S
20213,1550708460,39159,N
20324,1550708700,39159,N
20214,1550709780,39159,S
20330,1550711940,39159,S
20200,1550713500,39159,S
20209,1550713680,39159,S
20208,1550713860,39159,S
20207,1550713980,39159,S
20206,1550714100,39159,S
20205,1550714280,39159,S
20204,1550714400,39159,S
20202,1550714580,39159,S
20201,1550714700,39159,S
20173,1550758260,39159,N
20167,1550762460,39159,N
20265,1550765580,39159,N
21742,1550765880,39159,S
20328,1550767260,39159,S
20473,1550768160,39159,N
20180,1550768280,39159,N
20166,1550768520,39159,S
20761,1550769180,39159,N
20236,1550769240,39159,N
20505,1550769300,39159,S
20862,1550770140,39159,N
20259,1550770980,39159,S
21677,1550771760,39159,S
20245,1550772360,39159,N
20175,1550772360,39159,S
20181,1550773080,39159,S
21596,1550774160,39159,S
20255,1550776500,39159,S
21601,1550776860,39159,S
20229,1550777040,39159,S
20228,1550777520,39159,S
20345,1550777580,39159,S
20424,1550777640,39159,N
20592,1550777760,39159,N
20509,1550777880,39159,N
20268,1550777940,39159,N
21148,1550778240,39159,N
21737,1550778780,39159,S
20170,1550778960,39159,N
21741,1550779380,39159,N
20738,1550779500,39159,N
21736,1550779500,39159,S
20221,1550780160,39159,S
21735,1550780340,39159,S
20445,1550781600,39159,N
21562,1550781960,39159,S
21561,1550782320,39159,S
21678,1550782800,39159,S
21594,1550783760,39159,S
21676,1550785140,39159,S
20326,1550785620,39159,S
21595,1550786100,39159,S
20429,1550786640,39159,S
20408,1550786760,39159,N
20217,1550787660,39159,S
21185,1550787660,39159,N
20425,1550788080,39159,N
20366,1550788080,39159,S
20357,1550789040,39159,N
21590,1550789580,39159,S
20876,1550789760,39159,N
20435,1550789940,39159,S
20434,1550789940,39159,S
20489,1550790120,39159,N
21745,1550790480,39159,S
20327,1550790540,39159,S
21593,1550790660,39159,S
21227,1550791320,39159,N
21743,1550792040,39159,N
20338,1550793480,39159,N
20768,1550793540,39159,N
20244,1550793780,39159,S
20215,1550793900,39159,S
20392,1550794920,39159,S
20440,1550795340,39159,S
20570,1550798340,39159,N
20161,1550854560,39159,S
20160,1550854740,39159,S
20163,1550856240,39159,S
20447,1550856900,39159,S
20568,1550857140,39159,S
20431,1550857200,39159,S
20159,1550857560,39159,S
21563,1550858160,39159,S
20457,1550858700,39159,N
21460,1550859300,39159,S
20164,1550860020,39159,S
20162,1550860320,39159,S
20258,1550860440,39159,N
21149,1550861100,39159,N
20433,1550861940,39159,S
21591,1550863500,39159,S
20344,1550868600,39159,S
20427,1550869080,39159,S
21489,1550869920,39159,S
21494,1550870760,39159,S
21744,1550871000,39159,S
21589,1550872860,39159,N
20189,1550874420,39159,S
21497,1550874540,39159,S
21424,1550874660,39159,S
20187,1550875020,39159,S
20192,1550875200,39159,S
21506,1550875380,39159,S
20191,1550875500,39159,S
21507,1550875620,39159,S
20190,1550875620,39159,S
20193,1550875740,39159,S
21228,1550875740,39159,N
20174,1550875740,39159,N
21498,1550875920,39159,S
20185,1550876100,39159,S
20348,1550876280,39159,S
21178,1550876460,39159,N
20546,1550876460,39159,N
20346,1550876520,39159,S
21499,1550876880,39159,S
20349,1550876880,39159,S
21692,1550877060,39159,S
21500,1550877120,39159,S
20350,1550877240,39159,S
20184,1550877300,39159,S
21501,1550877360,39159,S
20351,1550877420,39159,S
21502,1550877600,39159,S
20183,1550878080,39159,S
21505,1550878200,39159,S
20182,1550879220,39159,S
21503,1550879400,39159,S
20333,1550879400,39159,S
20449,1550880720,39159,N
21491,1550882220,39159,S
21527,1550884500,39159,S
21504,1550885340,39159,S
21534,1550933520,39159,S
21528,1550934420,39159,S
21533,1550938020,39159,S
21426,1550946840,39159,S
21459,1550947860,39159,S
21282,1551031140,39159,N
21552,1551033480,39159,S
20331,1551045120,39159,S
21555,1551054120,39159,S
21675,1551108960,39159,N
20196,1551110880,39159,S
21568,1551111180,39159,S
21579,1551111360,39159,S
20671,1551111900,39159,S
21581,1551112020,39159,S
21510,1551112020,39159,S
21571,1551113460,39159,S
20397,1551115500,39159,N
20220,1551115800,39159,N
21108,1551115860,39159,N
21558,1551116340,39159,S
21557,1551116400,39159,S
21556,1551116400,39159,S
21748,1551116520,39159,S
21576,1551116760,39159,S
21597,1551117300,39159,S
20195,1551117300,39159,N
21580,1551117720,39159,S
21109,1551118080,39159,N
21575,1551118200,39159,S
20251,1551118740,39159,N
21569,1551119220,39159,S
21526,1551119220,39159,S
21574,1551119520,39159,S
21566,1551121800,39159,S
21582,1551122040,39159,S
21567,1551122220,39159,S
21457,1551123120,39159,S
20179,1551123420,39159,N
21610,1551123480,39159,S
20574,1551124860,39159,N
20353,1551124920,39159,N
20235,1551124980,39159,N
20807,1551125280,39159,N
21746,1551125700,39159,N
21758,1551127260,39159,S
21609,1551128160,39159,S
21517,1551128400,39159,N
21564,1551131940,39159,S
21565,1551132120,39159,S
21531,1551132480,39159,S
21461,1551132780,39159,S
21608,1551133080,39159,S
21906,1551133500,39159,S
21586,1551133800,39159,S
21914,1551134160,39159,S
21679,1551134400,39159,N
21549,1551134940,39159,S
21519,1551135120,39159,S
21907,1551135180,39159,S
20852,1551135180,39159,N
21901,1551135180,39159,S
21904,1551135360,39159,S
20670,1551135480,39159,N
21553,1551135660,39159,S
21611,1551135720,39159,S
21903,1551135900,39159,S
21612,1551135960,39159,S
21606,1551136320,39159,S
21539,1551136860,39159,S
20248,1551138180,39159,N
21800,1551138240,39159,S
21755,1551139020,39159,S
21905,1551139560,39159,S
21762,1551198180,39159,S
21532,1551198600,39159,S
21760,1551200340,39159,S
21761,1551200700,39159,S
21529,1551200880,39159,S
20442,1551201180,39159,N
21967,1551203040,39159,S
21757,1551203280,39159,N
21753,1551204180,39159,N
21908,1551204420,39159,S
20607,1551204660,39159,N
21756,1551205620,39159,S
21747,1551205800,39159,N
21749,1551207240,39159,N
21966,1551208080,39159,S
21425,1551208500,39159,N
21538,1551208560,39159,N
21910,1551209400,39159,N
21959,1551210240,39159,S
21962,1551210360,39159,S
21963,1551211920,39159,S
20347,1551212520,39159,S
21684,1551212880,39159,S
21685,1551213180,39159,S
21683,1551213420,39159,S
