,closeDateTime,customerCode,onTimeSolution
24501,1546439940,87520,S
24541,1546441680,87520,N
24554,1546442160,87520,S
24534,1546442280,87520,N
24392,1546442280,87520,N
24559,1546442760,87520,N
24046,1546444560,87520,N
24399,1546445400,87520,N
27730,1546445820,87520,S
23106,1546446000,87520,S
24483,1546446360,87520,S
27668,1546449000,87520,S
24410,1546449240,87520,N
27694,1546450080,87520,S
24359,1546450080,87520,N
27714,1546450320,87520,S
27693,1546450560,87520,S
27701,1546450920,87520,S
27663,1546450980,87520,S
24566,1546452060,87520,S
27725,1546452180,87520,S
24511,1546452900,87520,S
27652,1546454100,87520,S
27697,1546455180,87520,S
27672,1546455300,87520,S
24523,1546456860,87520,S
27707,1546457340,87520,S
26997,1546457940,87520,N
23075,1546458060,87520,N
27625,1546458540,87520,S
27724,1546458960,87520,S
24497,1546459200,87520,S
27684,1546460040,87520,S
24495,1546460220,87520,N
24184,1546460280,87520,N
27648,1546461120,87520,S
27662,1546461180,87520,S
24526,1546461180,87520,S
25082,1546461720,87520,N
27670,1546462500,87520,S
24507,1546462800,87520,S
24514,1546464060,87520,S
27599,1546464060,87520,S
24509,1546464720,87520,S
27644,1546464900,87520,S
24561,1546465200,87520,S
27719,1546465500,87520,S
27667,1546465980,87520,S
24108,1546466100,87520,N
23791,1546466460,87520,N
27630,1546466580,87520,S
27642,1546466640,87520,S
27721,1546466640,87520,S
24205,1546467300,87520,N
24252,1546467720,87520,S
27634,1546467960,87520,S
24083,1546468020,87520,N
23107,1546468080,87520,S
27624,1546468200,87520,S
27649,1546468860,87520,S
24516,1546469220,87520,N
27595,1546469940,87520,S
27696,1546469940,87520,S
23497,1546470960,87520,N
26999,1546471500,87520,N
23933,1546471500,87520,N
27638,1546471860,87520,S
27645,1546471920,87520,N
27635,1546472100,87520,S
27681,1546473060,87520,S
24527,1546473480,87520,S
27596,1546473720,87520,S
27637,1546474440,87520,S
27622,1546474680,87520,S
27603,1546474680,87520,S
27573,1546474740,87520,S
27605,1546474740,87520,
27577,1546475400,87520,S
24555,1546475700,87520,S
24524,1546476060,87520,N
27658,1546477320,87520,S
27682,1546477560,87520,S
27650,1546478700,87520,S
23929,1546480860,87520,N
27590,1546483620,87520,S
27550,1546483740,87520,S
27601,1546484340,87520,S
27711,1546524720,87520,S
27712,1546525080,87520,S
24443,1546526220,87520,N
27632,1546526280,87520,S
24493,1546526280,87520,N
24491,1546527120,87520,N
27691,1546527420,87520,S
27588,1546528740,87520,S
27704,1546528980,87520,N
23499,1546529160,87520,N
27558,1546529280,87520,S
27585,1546529580,87520,S
27591,1546529700,87520,S
24454,1546529700,87520,N
27551,1546530240,87520,S
27611,1546530540,87520,S
27587,1546530720,87520,S
27567,1546531080,87520,S
27544,1546531320,87520,S
27612,1546531620,87520,S
24111,1546531980,87520,N
27500,1546532160,87520,S
27640,1546532280,87520,S
23676,1546532460,87520,N
27526,1546532940,87520,S
24462,1546533120,87520,N
27659,1546533300,87520,
27639,1546533660,87520,S
27598,1546534020,87520,S
27732,1546534620,87520,S
27589,1546534740,87520,S
26985,1546534800,87520,N
27505,1546535460,87520,S
27542,1546535520,87520,S
27695,1546535940,87520,
27647,1546536720,87520,N
27565,1546537440,87520,S
27566,1546537680,87520,S
27563,1546538760,87520,S
27586,1546539120,87520,S
27538,1546539300,87520,S
27482,1546539480,87520,S
27571,1546539900,87520,S
27643,1546540920,87520,N
27549,1546540980,87520,S
27641,1546541880,87520,N
27548,1546542840,87520,S
27480,1546543080,87520,S
27547,1546543140,87520,S
27546,1546543320,87520,S
27545,1546543680,87520,S
27491,1546543740,87520,S
27478,1546544160,87520,S
27481,1546544340,87520,S
27569,1546544340,87520,S
27615,1546545660,87520,S
27677,1546546380,87520,S
24446,1546546560,87520,N
24504,1546547100,87520,S
27570,1546548360,87520,S
27473,1546548780,87520,S
27666,1546548840,87520,S
27698,1546549080,87520,N
27676,1546549140,87520,S
24391,1546549320,87520,N
23639,1546549440,87520,N
27618,1546549560,87520,N
24101,1546550400,87520,N
27474,1546550760,87520,S
27572,1546551840,87520,S
24241,1546551900,87520,N
27497,1546552020,87520,S
27675,1546552080,87520,S
24496,1546554780,87520,N
25018,1546555140,87520,N
24489,1546555200,87520,N
22193,1546555680,87520,N
27555,1546556100,87520,S
27575,1546556760,87520,N
27541,1546557600,87520,S
27469,1546557840,87520,S
27554,1546558020,87520,S
23823,1546558380,87520,N
27493,1546558680,87520,S
27528,1546558800,87520,S
27553,1546558860,87520,S
27471,1546559160,87520,S
27506,1546559460,87520,S
27429,1546560120,87520,S
27408,1546560180,87520,S
27487,1546560300,87520,S
27416,1546560480,87520,S
27516,1546560720,87520,S
24506,1546561320,87520,N
27594,1546561680,87520,S
27463,1546562160,87520,S
27552,1546562760,87520,S
27448,1546563780,87520,S
27454,1546564080,87520,S
27449,1546564260,87520,S
27447,1546564440,87520,S
27424,1546564440,87520,S
27445,1546564560,87520,S
27687,1546564680,87520,N
27518,1546565940,87520,S
27509,1546566300,87520,S
27529,1546566660,87520,S
27467,1546567260,87520,S
27409,1546568340,87520,S
27455,1546568640,87520,S
27433,1546570800,87520,S
27477,1546612860,87520,S
24039,1546614300,87520,N
27436,1546614480,87520,S
27460,1546614840,87520,S
27604,1546614900,87520,S
27384,1546616040,87520,S
26998,1546616040,87520,N
27479,1546616160,87520,S
27564,1546616400,87520,N
27636,1546617060,87520,S
27415,1546617180,87520,N
27537,1546617720,87520,N
27502,1546617900,87520,S
27399,1546618200,87520,S
27410,1546618440,87520,S
24482,1546619100,87520,N
27365,1546619460,87520,S
27361,1546619700,87520,S
27398,1546619940,87520,S
24232,1546620060,87520,N
23491,1546620120,87520,N
27496,1546621320,87520,N
27597,1546621380,87520,S
23493,1546621560,87520,N
24518,1546621740,87520,N
27394,1546622280,87520,S
27360,1546622520,87520,S
27397,1546622520,87520,S
27393,1546622820,87520,S
27444,1546623000,87520,S
27688,1546623060,87520,
27362,1546623720,87520,S
27461,1546623780,87520,S
27465,1546623840,87520,S
27527,1546624020,87520,S
27404,1546624080,87520,S
27407,1546624620,87520,S
27457,1546624620,87520,S
27446,1546624860,87520,S
27434,1546624980,87520,S
27495,1546625100,87520,S
26322,1546625880,87520,N
27578,1546626300,87520,N
27561,1546626360,87520,S
27422,1546627080,87520,S
27413,1546627140,87520,S
24104,1546628340,87520,N
27338,1546628580,87520,S
24006,1546628580,87520,N
27349,1546628700,87520,S
27442,1546628820,87520,S
27412,1546629600,87520,S
24512,1546629960,87520,N
27451,1546630020,87520,S
27440,1546630260,87520,S
27387,1546630380,87520,S
27450,1546630560,87520,S
27405,1546630620,87520,S
27456,1546630920,87520,S
