,closeDateTime,customerCode,onTimeSolution
9313,1547653860,2581,S
9345,1547656500,2581,S
9362,1547663100,2581,S
9206,1547664120,2581,S
9369,1547669760,2581,S
9360,1547671620,2581,S
9375,1547672340,2581,S
9312,1547674680,2581,S
9582,1547679300,2581,N
9289,1547679900,2581,S
9581,1547681940,2581,"ISODate(""2018-11-01T09:33:00.000-03:00"")"
9288,1547690880,2581,S
9291,1547691060,2581,S
9372,1547734320,2581,S
9370,1547736720,2581,S
8848,1547737680,2581,S
9368,1547738760,2581,S
9373,1547738820,2581,S
9297,1547742240,2581,S
8844,1547749980,2581,S
8858,1547757600,2581,S
8862,1547757900,2581,S
8849,1547761200,2581,S
8868,1547761440,2581,S
9371,1547762820,2581,S
9364,1547762940,2581,S
9365,1547764620,2581,S
8851,1547765100,2581,S
8854,1547765820,2581,S
8870,1547766780,2581,S
9366,1547768580,2581,S
9367,1547771700,2581,S
8863,1547822940,2581,N
8867,1547825220,2581,S
9316,1547825220,2581,S
8857,1547826840,2581,N
9317,1547826960,2581,S
8866,1547828340,2581,S
9318,1547828580,2581,S
9319,1547828700,2581,S
9321,1547829000,2581,S
9320,1547829000,2581,S
9322,1547829120,2581,S
9323,1547829660,2581,S
9324,1547829720,2581,S
9325,1547829840,2581,S
9326,1547830440,2581,S
9311,1547832660,2581,N
8882,1547833800,2581,S
9354,1547835180,2581,S
9355,1547835300,2581,S
9356,1547835360,2581,S
9327,1547835420,2581,S
9328,1547835660,2581,S
9329,1547835720,2581,S
9330,1547835840,2581,S
9331,1547835900,2581,S
9332,1547836020,2581,S
9333,1547836200,2581,S
9334,1547836260,2581,S
9335,1547836380,2581,S
9336,1547836500,2581,S
9337,1547836560,2581,S
9338,1547836620,2581,S
9339,1547836680,2581,S
9340,1547836740,2581,S
9341,1547836860,2581,S
9342,1547838360,2581,S
9343,1547838540,2581,S
9344,1547839080,2581,S
9346,1547839140,2581,S
9347,1547839200,2581,S
9348,1547839260,2581,S
9349,1547839680,2581,S
9350,1547839800,2581,S
8884,1547839980,2581,S
9351,1547840220,2581,S
9352,1547840280,2581,S
9353,1547840400,2581,S
8860,1547841480,2581,S
8887,1547844540,2581,S
8861,1547846100,2581,S
8883,1547847180,2581,S
8900,1547847480,2581,S
8859,1547848200,2581,S
8850,1547849280,2581,S
8879,1547850120,2581,S
8891,1547850240,2581,S
8880,1547852280,2581,S
9177,1547857200,2581,S
8901,1548075960,2581,S
8878,1548083340,2581,S
9374,1548084480,2581,N
8893,1548085320,2581,S
8845,1548088380,2581,S
8895,1548088800,2581,S
8908,1548090480,2581,S
9380,1548090840,2581,S
8877,1548090840,2581,S
9377,1548093060,2581,S
8889,1548093780,2581,S
9376,1548094860,2581,S
8905,1548095040,2581,S
8881,1548102420,2581,S
8846,1548103380,2581,S
8890,1548104340,2581,S
9389,1548106380,2581,S
8886,1548106440,2581,S
9385,1548107880,2581,S
8876,1548109320,2581,S
9732,1548109680,2581,S
9388,1548109860,2581,"ISODate(""2019-01-21T14:44:00.000-02:00"")"
9390,1548110280,2581,S
9232,1548110340,2581,N
8904,1548111720,2581,S
8897,1548114000,2581,S
8898,1548115560,2581,S
8899,1548117240,2581,S
8853,1548169380,2581,S
9387,1548172440,2581,S
8902,1548172620,2581,S
8864,1548173580,2581,N
9384,1548173640,2581,S
8865,1548175080,2581,S
9386,1548178020,2581,"ISODate(""2019-01-21T14:24:00.000-02:00"")"
8873,1548179700,2581,S
9394,1548179760,2581,S
8871,1548181260,2581,S
8855,1548184920,2581,S
9413,1548186960,2581,S
8856,1548187440,2581,N
9395,1548189360,2581,S
8869,1548190440,2581,N
9397,1548190680,2581,S
9396,1548190980,2581,S
9410,1548192120,2581,S
8906,1548192720,2581,S
8892,1548193620,2581,S
9381,1548193680,2581,S
9269,1548194280,2581,S
9383,1548194580,2581,S
9401,1548194640,2581,S
8907,1548198420,2581,S
8847,1548201600,2581,S
8874,1548206400,2581,S
9398,1548255180,2581,S
9399,1548255600,2581,S
9412,1548256740,2581,S
