,closeDateTime,customerCode,onTimeSolution
8502,1546534440,215,S
3938,1546535040,215,S
8481,1546536240,215,S
8485,1546536660,215,S
8475,1546536960,215,S
8690,1546538160,215,S
8567,1546538220,215,S
8539,1546538460,215,S
3968,1546538760,215,S
8515,1546538760,215,S
8496,1546538880,215,S
3533,1546538940,215,N
8426,1546539180,215,S
8497,1546539900,215,S
8423,1546540260,215,S
8598,1546540920,215,S
3555,1546540920,215,S
8434,1546541340,215,S
8582,1546541700,215,S
8569,1546541820,215,S
8446,1546542840,215,S
3858,1546542960,215,S
3909,1546542960,215,S
8373,1546543020,215,S
8488,1546543380,215,S
8414,1546543500,215,S
8523,1546543500,215,S
3440,1546543680,215,N
8419,1546543860,215,S
8264,1546544220,215,S
3991,1546544280,215,S
8447,1546544400,215,S
8412,1546544520,215,S
8417,1546544640,215,S
8604,1546544880,215,S
8620,1546545060,215,N
3923,1546545240,215,N
5306,1546545480,215,S
8452,1546545780,215,S
8530,1546545780,215,S
8509,1546545960,215,S
8500,1546546020,215,S
8533,1546546020,215,S
8493,1546546500,215,S
3646,1546546620,215,S
8409,1546546680,215,S
8355,1546546740,215,S
8779,1546546740,215,N
8584,1546546800,215,S
8391,1546546920,215,S
8401,1546546920,215,S
8547,1546546920,215,S
3019,1546547160,215,N
8498,1546547280,215,S
3993,1546547700,215,S
8490,1546548360,215,S
3643,1546548360,215,S
8388,1546548540,215,S
2159,1546548540,215,N
8480,1546548660,215,S
8570,1546548720,215,S
3865,1546549620,215,N
8559,1546549800,215,S
4021,1546549860,215,S
8754,1546550400,215,N
8393,1546550400,215,S
8638,1546550580,215,S
8390,1546551000,215,S
8400,1546551120,215,S
3420,1546551360,215,S
3997,1546551360,215,S
8571,1546551480,215,S
8348,1546551720,215,S
8460,1546552080,215,S
3913,1546552200,215,N
3746,1546552260,215,S
8367,1546552260,215,S
2819,1546552620,215,N
8352,1546552680,215,S
8729,1546552740,215,N
8382,1546552860,215,S
3973,1546552860,215,S
8398,1546552980,215,S
8339,1546553340,215,S
8602,1546553940,215,N
3994,1546554180,215,N
8482,1546554300,215,S
8383,1546554600,215,S
8350,1546554600,215,S
8329,1546554720,215,S
3390,1546554900,215,N
3787,1546555020,215,N
8425,1546555080,215,S
8644,1546555320,215,S
2942,1546555560,215,N
3977,1546555740,215,S
3934,1546555860,215,S
1654,1546556340,215,S
8455,1546556520,215,S
8404,1546556580,215,S
8351,1546556760,215,S
8359,1546557060,215,S
8411,1546557900,215,S
8328,1546557960,215,S
8486,1546558320,215,S
8381,1546558500,215,S
8444,1546559040,215,S
8407,1546559580,215,S
8443,1546560360,215,S
8378,1546561200,215,S
8361,1546564080,215,S
8483,1546564320,215,S
8356,1546569240,215,S
8323,1546610460,215,S
3782,1546610580,215,S
2585,1546612560,215,N
8360,1546613040,215,S
1842,1546613040,215,S
8288,1546613520,215,S
8333,1546613700,215,S
2910,1546613820,215,N
8362,1546614300,215,S
8268,1546614300,215,S
8296,1546614420,215,S
3238,1546614600,215,N
8287,1546615020,215,S
8396,1546615140,215,S
8384,1546615380,215,S
8394,1546615680,215,S
8307,1546615740,215,S
8332,1546615800,215,S
8415,1546615860,215,S
8342,1546615860,215,S
8424,1546615920,215,S
8304,1546616460,215,S
8596,1546616580,215,S
8324,1546617180,215,S
8269,1546617360,215,S
8294,1546617900,215,S
3593,1546617900,215,N
8276,1546617960,215,S
8308,1546618140,215,S
2533,1546618200,215,S
8295,1546618500,215,S
3554,1546619100,215,S
8385,1546619160,215,S
8349,1546619160,215,S
8397,1546619220,215,S
8331,1546619520,215,S
3038,1546619520,215,S
8310,1546619520,215,S
8290,1546619700,215,S
8476,1546619700,215,S
8416,1546619760,215,N
3883,1546619820,215,S
8369,1546619880,215,S
8293,1546619880,215,S
8278,1546620180,215,S
8266,1546620240,215,S
8337,1546620360,215,S
8338,1546620360,215,S
8325,1546620420,215,S
1300,1546620600,215,N
8301,1546620780,215,S
4026,1546621080,215,S
8707,1546621200,215,S
8670,1546622100,215,S
3242,1546622400,215,S
8471,1546622460,215,S
8312,1546622580,215,S
8706,1546622580,215,N
2687,1546622700,215,N
8345,1546622760,215,S
8372,1546622760,215,N
3647,1546623060,215,S
1790,1546623540,215,N
8375,1546623600,215,S
8501,1546623780,215,S
8321,1546624080,215,S
8669,1546624320,215,S
4003,1546624380,215,S
8305,1546624500,215,S
3514,1546624920,215,N
8303,1546625220,215,S
8413,1546625340,215,S
8601,1546626780,215,S
8445,1546626780,215,S
8451,1546626960,215,S
8585,1546627800,215,S
8239,1546627860,215,S
8250,1546628160,215,S
8260,1546629240,215,S
3933,1546629600,215,S
8389,1546629780,215,N
8263,1546629900,215,S
8704,1546630020,215,N
8274,1546630500,215,S
8254,1546630620,215,S
8280,1546630980,215,S
8336,1546631100,215,S
3051,1546631340,215,S
8255,1546631880,215,S
8275,1546632060,215,S
3662,1546632480,215,N
3068,1546632480,215,N
8283,1546632600,215,S
8297,1546632720,215,S
3165,1546633200,215,S
8256,1546633260,215,S
8302,1546633500,215,S
8214,1546633620,215,S
8330,1546634220,215,S
8224,1546634340,215,S
8244,1546634460,215,S
8257,1546634700,215,S
8202,1546635000,215,S
8261,1546635240,215,S
3570,1546635720,215,N
8311,1546636140,215,S
3597,1546636320,215,N
3901,1546636620,215,S
8253,1546636680,215,S
8231,1546636860,215,S
8284,1546637100,215,S
2063,1546637280,215,S
3622,1546637820,215,N
8622,1546637820,215,S
8233,1546638000,215,S
8252,1546638300,215,S
8242,1546638540,215,S
8316,1546638540,215,S
2280,1546638660,215,S
1679,1546638660,215,S
8433,1546638780,215,S
8479,1546638900,215,S
8353,1546638960,215,S
8228,1546639260,215,S
8205,1546639380,215,S
8751,1546639440,215,
8163,1546639560,215,S
3052,1546639560,215,N
3936,1546639680,215,N
3259,1546639680,215,S
8298,1546640040,215,S
8171,1546640220,215,S
8208,1546640340,215,S
8201,1546640340,215,S
8235,1546640400,215,S
3519,1546640760,215,N
8703,1546641240,215,N
4027,1546641300,215,S
8776,1546641480,215,N
8148,1546641600,215,S
8200,1546641900,215,S
8152,1546642560,215,S
8121,1546642620,215,S
8755,1546642800,215,
8344,1546643160,215,N
8223,1546643400,215,S
8368,1546643640,215,S
3805,1546643940,215,S
3260,1546644540,215,S
8577,1546644780,215,S
8259,1546644780,215,S
8499,1546645080,215,S
8221,1546645260,215,S
8693,1546645500,215,N
8168,1546645800,215,S
8225,1546646160,215,S
8211,1546646340,215,S
8178,1546647060,215,S
8246,1546648860,215,S
3535,1546649280,215,S
8193,1546649700,215,S
8191,1546652280,215,S
8757,1546652520,215,S
8190,1546653240,215,S
3481,1546654080,215,S
8694,1546654740,215,N
8189,1546702980,215,S
8209,1546703700,215,S
3445,1546704960,215,S
8098,1546706940,215,S
8146,1546710000,215,S
8172,1546711260,215,S
3571,1546712520,215,S
8194,1546713120,215,S
8161,1546714920,215,S
8692,1546717140,215,N
8101,1546718340,215,S
8102,1546719060,215,S
8100,1546719540,215,S
3298,1546722420,215,S
3903,1546723320,215,N
8093,1546723980,215,S
8095,1546725480,215,S
3781,1546726260,215,N
8747,1546790520,215,
8753,1546791780,215,
45,1546792320,215,S
36,1546797120,215,S
38,1546803180,215,S
15,1546817340,215,S
8185,1546867680,215,S
3077,1546868940,215,N
8153,1546869060,215,S
8237,1546869600,215,S
3456,1546869960,215,N
8510,1546870140,215,S
8243,1546870620,215,S
8138,1546870920,215,S
8140,1546870980,215,
8206,1546870980,215,S
8380,1546871700,215,S
8204,1546871760,215,S
8135,1546871880,215,S
8118,1546871940,215,S
8238,1546872000,215,S
8675,1546872060,215,S
3547,1546872300,215,S
8123,1546872840,215,S
8124,1546872900,215,S
3070,1546873260,215,S
1992,1546873560,215,S
8136,1546873560,215,S
8103,1546873680,215,S
1611,1546874880,215,S
8258,1546875060,215,S
3844,1546875540,215,S
8270,1546875660,215,S
2826,1546875900,215,S
8454,1546876020,215,S
8187,1546876140,215,S
7778,1546876620,215,S
2577,1546877220,215,S
8764,1546877280,215,S
8639,1546877340,215,S
8245,1546877760,215,S
31,1546878300,215,S
8129,1546878300,215,S
2731,1546878360,215,N
8158,1546878660,215,S
2279,1546878720,215,S
8150,1546878780,215,S
1808,1546879020,215,S
8174,1546879080,215,S
1361,1546879080,215,S
1172,1546879080,215,S
2834,1546879080,215,S
2594,1546879140,215,S
8134,1546879140,215,S
8216,1546879200,215,S
8108,1546879440,215,S
3503,1546879740,215,S
8637,1546879920,215,S
8133,1546880400,215,S
8106,1546880460,215,S
8186,1546880640,215,S
8484,1546880820,215,N
1171,1546880880,215,S
8182,1546880880,215,S
8160,1546881000,215,S
7945,1546881000,215,N
8552,1546881240,215,S
3645,1546881240,215,S
3882,1546881660,215,S
7777,1546882020,215,S
8291,1546882200,215,S
8341,1546882500,215,N
8149,1546882560,215,S
8184,1546882740,215,S
2779,1546883160,215,N
3108,1546883340,215,S
8094,1546883340,215,S
8162,1546883400,215,S
8192,1546883460,215,S
8379,1546883640,215,S
380,1546883820,215,S
8227,1546884240,215,S
3964,1546884480,215,S
3850,1546884480,215,
3616,1546884600,215,S
8210,1546885320,215,S
9,1546885620,215,N
8112,1546886040,215,S
8157,1546886100,215,S
8710,1546886520,215,N
8594,1546886520,215,S
3102,1546886880,215,N
3778,1546887300,215,S
8322,1546887600,215,S
8111,1546887660,215,S
8166,1546887720,215,N
8299,1546888440,215,S
1476,1546888620,215,S
3644,1546888620,215,N
3666,1546888680,215,S
8122,1546888800,215,S
8156,1546888860,215,S
3980,1546888920,215,S
7833,1546889100,215,S
1631,1546889460,215,S
3147,1546889580,215,S
3674,1546889640,215,N
3760,1546889940,215,S
8176,1546890120,215,N
8240,1546890180,215,N
7737,1546890300,215,S
3770,1546890300,215,S
1472,1546890780,215,S
2574,1546890900,215,S
6994,1546891020,215,S
8421,1546891020,215,S
255,1546891080,215,S
1366,1546891140,215,S
8119,1546891980,215,S
8097,1546892040,215,N
8340,1546892280,215,S
3854,1546892340,215,S
3779,1546892400,215,S
3156,1546892400,215,S
8155,1546892580,215,S
1364,1546892880,215,S
3963,1546893000,215,S
1170,1546893420,215,S
3629,1546893540,215,N
8116,1546893840,215,S
4043,1546893900,215,S
4060,1546894560,215,S
8408,1546894740,215,S
8120,1546895100,215,S
7834,1546895280,215,S
3855,1546895520,215,S
1823,1546895760,215,S
3577,1546895940,215,S
3676,1546896420,215,N
8538,1546896480,215,S
8113,1546896540,215,N
3155,1546896900,215,S
8110,1546897140,215,S
8130,1546897200,215,N
3611,1546897260,215,S
3990,1546897500,215,S
8364,1546897560,215,N
3543,1546897860,215,S
3803,1546897920,215,S
3069,1546897980,215,S
8132,1546898040,215,S
3545,1546898400,215,S
8137,1546898460,215,S
8165,1546898520,215,S
3962,1546898700,215,S
8092,1546898700,215,S
3546,1546899600,215,S
33,1546899900,215,S
3851,1546899900,215,S
8334,1546900200,215,S
3871,1546900260,215,S
4048,1546900740,215,S
8583,1546900740,215,N
3848,1546901100,215,S
3757,1546901280,215,S
8207,1546901340,215,S
1987,1546901400,215,S
1994,1546901580,215,S
4069,1546901700,215,S
4051,1546901820,215,S
1988,1546902240,215,S
3975,1546902600,215,S
8217,1546902600,215,S
4044,1546902900,215,S
2435,1546902960,215,N
4074,1546903140,215,S
8159,1546903200,215,S
4058,1546903620,215,S
2832,1546903800,215,S
41,1546904340,215,S
1993,1546904460,215,S
1989,1546904520,215,S
1990,1546905240,215,S
1995,1546905660,215,S
1991,1546906380,215,S
4089,1546906500,215,S
8273,1546906620,215,S
1996,1546907400,215,S
1997,1546907880,215,S
3831,1546908060,215,S
3985,1546908360,215,S
3664,1546909680,215,S
4036,1546914180,215,S
4077,1546914900,215,S
3897,1546956720,215,S
4087,1546957020,215,S
1982,1546957140,215,S
3759,1546957140,215,S
4138,1546957560,215,S
1355,1546957800,215,S
8099,1546958340,215,S
4098,1546958700,215,S
379,1546959360,215,S
3305,1546959420,215,S
4042,1546959480,215,S
2578,1546959720,215,S
4094,1546959720,215,S
8395,1546959720,215,S
4050,1546960080,215,S
8410,1546960200,215,S
3309,1546960260,215,S
2404,1546960620,215,S
4049,1546960740,215,S
4137,1546960800,215,S
3289,1546960860,215,S
8195,1546961280,215,S
4039,1546961580,215,S
3853,1546961580,215,S
3852,1546961580,215,N
3542,1546961760,215,N
8546,1546961940,215,S
4095,1546962360,215,S
8505,1546962420,215,N
8376,1546962720,215,S
3274,1546962900,215,N
4052,1546963140,215,S
8314,1546963320,215,S
3988,1546963500,215,S
3130,1546963560,215,S
3548,1546963560,215,N
4088,1546963920,215,S
8537,1546963980,215,S
3986,1546964100,215,S
4142,1546964100,215,S
3148,1546964220,215,S
4092,1546964460,215,S
4136,1546964580,215,S
4139,1546964700,215,S
8109,1546964700,215,N
4055,1546964940,215,S
2264,1546965240,215,S
1471,1546965300,215,S
2628,1546965480,215,N
4054,1546965960,215,S
3686,1546966020,215,S
3634,1546966140,215,S
4107,1546966440,215,S
4056,1546967040,215,S
4124,1546967160,215,S
4072,1546967160,215,S
3719,1546967640,215,S
7760,1546967700,215,N
8568,1546967820,215,S
4061,1546967940,215,S
4104,1546967940,215,S
3135,1546968120,215,N
4057,1546968120,215,S
4611,1546968900,215,N
3474,1546969200,215,S
2879,1546969200,215,N
4059,1546969380,215,S
4106,1546969560,215,S
4125,1546970100,215,S
3294,1546970340,215,S
3658,1546970940,215,S
4225,1546971180,215,S
4135,1546971300,215,S
8115,1546971600,215,S
4119,1546971960,215,S
4143,1546972320,215,S
30,1546972320,215,N
8247,1546972380,215,N
8271,1546972500,215,S
8565,1546973100,215,N
4096,1546973640,215,S
8709,1546973940,215,S
8520,1546974420,215,S
4053,1546974600,215,N
8354,1546975500,215,S
8705,1546975500,215,S
2835,1546976940,215,S
4167,1546977180,215,S
4267,1546977180,215,S
4100,1546977720,215,S
4202,1546978080,215,S
4166,1546978140,215,S
4068,1546978440,215,N
3153,1546978500,215,S
4194,1546978500,215,S
4240,1546978920,215,S
4033,1546978920,215,S
4067,1546979100,215,S
4189,1546979100,215,S
4123,1546979160,215,S
4186,1546979460,215,S
4105,1546979460,215,S
4294,1546979820,215,S
4209,1546979820,215,S
4193,1546979820,215,S
4251,1546979820,215,S
4046,1546980180,215,S
3345,1546980300,215,S
4084,1546980420,215,S
4091,1546980840,215,N
4226,1546980840,215,S
4140,1546981020,215,S
4170,1546981380,215,S
4237,1546981740,215,S
4228,1546981920,215,S
3392,1546982220,215,S
4239,1546982220,215,S
8616,1546982820,215,N
4130,1546982880,215,S
4147,1546983060,215,S
8695,1546983060,215,S
4259,1546983060,215,S
4161,1546983240,215,S
3346,1546983300,215,S
8632,1546983360,215,S
3455,1546983660,215,S
4148,1546984140,215,S
8557,1546984260,215,N
8775,1546984260,215,S
4211,1546984320,215,S
4073,1546984440,215,S
7545,1546984560,215,N
4224,1546984680,215,S
8203,1546984860,215,S
3107,1546984980,215,S
4265,1546985700,215,S
4282,1546985760,215,S
4222,1546986060,215,S
4230,1546986120,215,S
4099,1546986600,215,S
8402,1546986960,215,S
8107,1546987020,215,N
4249,1546987140,215,S
4248,1546987200,215,S
2951,1546987260,215,N
4303,1546987620,215,S
4233,1546987680,215,
4168,1546988160,215,S
4245,1546988760,215,S
8640,1546989180,215,S
4333,1546989360,215,S
4210,1546989660,215,S
4120,1546990140,215,S
3965,1546990680,215,N
7485,1546990980,215,S
4269,1546991760,215,S
4361,1546992060,215,S
4285,1546992540,215,S
1474,1546992840,215,S
2830,1546992960,215,N
4288,1546993260,215,S
8628,1546996800,215,N
4279,1546997340,215,S
4314,1546998420,215,S
4264,1546999020,215,S
4146,1546999620,215,S
4214,1547041080,215,S
4006,1547041560,215,N
4386,1547043180,215,S
4327,1547043360,215,S
4118,1547043780,215,N
4227,1547044620,215,S
4283,1547044740,215,S
4185,1547044980,215,S
3210,1547045100,215,N
4276,1547045940,215,S
4293,1547046120,215,S
4366,1547046600,215,S
3569,1547046660,215,N
4365,1547046840,215,S
2770,1547047020,215,N
4332,1547047020,215,S
4223,1547047320,215,S
3898,1547047620,215,S
4367,1547047980,215,S
2972,1547048100,215,S
4242,1547048340,215,N
4330,1547048580,215,S
4062,1547048820,215,S
4296,1547048880,215,S
4132,1547049180,215,S
4315,1547049360,215,S
4278,1547049480,215,S
4385,1547049540,215,S
4430,1547049660,215,S
4308,1547049900,215,S
4310,1547049900,215,S
4319,1547050440,215,S
8681,1547050440,215,S
8144,1547050500,215,S
3273,1547050680,215,S
4344,1547050860,215,S
4383,1547050860,215,S
4304,1547051160,215,S
4396,1547051220,215,S
4273,1547051400,215,S
4045,1547051400,215,S
8658,1547051460,215,S
4381,1547051700,215,S
3833,1547052060,215,S
4277,1547052300,215,S
8363,1547052300,215,S
2584,1547052660,215,N
13,1547052720,215,N
3876,1547052780,215,N
4391,1547052780,215,S
4256,1547053080,215,N
4374,1547053140,215,S
4008,1547053140,215,N
1695,1547053200,215,N
4389,1547053380,215,S
4376,1547053500,215,S
4195,1547053620,215,S
4114,1547054040,215,N
8576,1547054220,215,S
4390,1547054340,215,S
4318,1547054340,215,S
4309,1547055360,215,S
4423,1547055540,215,S
3879,1547055600,215,S
2320,1547055600,215,S
4419,1547055960,215,S
8456,1547056140,215,S
4437,1547056740,215,S
4379,1547057220,215,S
8300,1547057400,215,S
4289,1547057520,215,N
4250,1547057700,215,N
2583,1547057760,215,S
3509,1547058120,215,S
4244,1547058360,215,S
4408,1547058420,215,S
8474,1547058480,215,S
4145,1547058600,215,S
3910,1547058660,215,S
4040,1547058660,215,S
4459,1547058720,215,S
4126,1547058900,215,S
4351,1547058900,215,S
8442,1547058960,215,N
4373,1547059020,215,S
4037,1547059140,215,N
4078,1547059200,215,S
4325,1547059200,215,S
8248,1547059260,215,S
4192,1547059320,215,N
4384,1547059500,215,S
4449,1547059500,215,S
3971,1547059680,215,N
4312,1547059740,215,S
8555,1547060400,215,N
4149,1547060640,215,S
4299,1547060700,215,S
4501,1547061000,215,S
8387,1547061120,215,S
4176,1547061240,215,S
4331,1547061300,215,S
4337,1547061540,215,S
3678,1547061600,215,S
4372,1547062380,215,S
4129,1547063520,215,S
2519,1547063520,215,S
4403,1547064540,215,S
4086,1547064600,215,S
4369,1547064600,215,S
3288,1547064900,215,S
3433,1547065140,215,S
4451,1547065500,215,S
4441,1547065500,215,S
4499,1547065740,215,S
8164,1547065800,215,S
4338,1547065980,215,S
4280,1547066100,215,S
4363,1547066280,215,S
4410,1547066280,215,S
4416,1547066400,215,S
3667,1547066460,215,N
4082,1547066580,215,N
3255,1547066700,215,N
4286,1547066820,215,S
4411,1547067000,215,S
4268,1547067060,215,S
3406,1547067480,215,N
4512,1547067600,215,S
4511,1547067780,215,S
4532,1547067840,215,S
4418,1547067900,215,S
4281,1547067960,215,N
4486,1547067960,215,S
4292,1547067960,215,S
4421,1547068080,215,S
4545,1547068140,215,S
3510,1547068140,215,S
2443,1547068380,215,S
8420,1547068500,215,N
4235,1547068560,215,S
4448,1547068680,215,S
8377,1547069040,215,S
4506,1547069340,215,S
4473,1547069580,215,S
4323,1547069700,215,N
4445,1547069880,215,S
3982,1547069880,215,S
4458,1547069880,215,S
4405,1547070000,215,N
4263,1547070480,215,S
4428,1547070900,215,S
4566,1547071560,215,S
4426,1547071620,215,S
8551,1547071620,215,S
4032,1547071680,215,N
4284,1547071860,215,N
10,1547072460,215,N
3187,1547072700,215,S
4424,1547072820,215,S
4400,1547073120,215,N
3550,1547073480,215,
4109,1547073720,215,N
4401,1547074020,215,S
3932,1547074200,215,N
8529,1547074440,215,S
4215,1547074560,215,N
4544,1547074800,215,S
8358,1547075100,215,S
8213,1547075400,215,S
4479,1547075580,215,S
3534,1547075700,215,S
4540,1547076120,215,S
8139,1547076600,215,S
4602,1547076840,215,S
4406,1547077200,215,S
4505,1547077980,215,S
7827,1547078400,215,S
8392,1547078460,215,S
8319,1547079240,215,S
8105,1547079540,215,S
4526,1547079600,215,S
4539,1547083260,215,S
6367,1547124780,215,N
4465,1547127180,215,S
7804,1547128620,215,N
4603,1547129340,215,S
4560,1547129580,215,S
4452,1547129640,215,S
4509,1547129700,215,S
4427,1547130240,215,S
4518,1547131140,215,S
4537,1547131260,215,S
4612,1547131260,215,S
4474,1547131440,215,S
4480,1547131680,215,S
4484,1547132040,215,S
4420,1547132040,215,S
4487,1547132340,215,S
8741,1547132520,215,S
4609,1547132580,215,S
3576,1547132700,215,N
4548,1547132820,215,S
8689,1547133300,215,S
4536,1547133360,215,S
4547,1547133360,215,S
4519,1547133420,215,S
8489,1547133480,215,N
4493,1547133660,215,S
3708,1547133960,215,S
4562,1547134020,215,S
4213,1547134680,215,S
4523,1547134680,215,S
4477,1547134860,215,S
1972,1547134920,215,S
4659,1547135040,215,S
4503,1547135160,215,S
8173,1547135160,215,N
4551,1547135220,215,S
4497,1547135280,215,S
4475,1547135460,215,S
1974,1547135580,215,S
4510,1547135940,215,S
4471,1547135940,215,S
4616,1547136300,215,S
8374,1547136600,215,S
4564,1547136660,215,S
4450,1547136660,215,S
4324,1547136720,215,N
4627,1547136780,215,S
4561,1547136840,215,S
4260,1547136900,215,N
4527,1547136900,215,S
4639,1547137080,215,S
4530,1547137320,215,S
2122,1547137320,215,N
4524,1547137620,215,S
4626,1547137620,215,S
3073,1547137740,215,S
3717,1547137800,215,N
3476,1547137860,215,N
4552,1547137920,215,S
4460,1547137920,215,S
4528,1547138340,215,S
4663,1547138460,215,S
4669,1547138580,215,S
4634,1547138940,215,S
4546,1547139180,215,S
3536,1547139720,215,N
4661,1547139780,215,S
3849,1547139840,215,S
4171,1547139840,215,S
7732,1547139840,215,S
3689,1547139900,215,N
4614,1547140260,215,S
4654,1547140680,215,S
4599,1547140860,215,S
4667,1547141280,215,S
8512,1547141280,215,N
8232,1547141340,215,N
4063,1547141340,215,S
4462,1547141520,215,N
3377,1547141580,215,S
3633,1547141640,215,
4642,1547141640,215,S
4557,1547142060,215,S
3640,1547142360,215,N
8366,1547142600,215,S
8281,1547142780,215,S
8558,1547143560,215,N
4556,1547143740,215,S
4591,1547143920,215,S
1796,1547144040,215,N
4592,1547144220,215,S
4300,1547144280,215,N
4295,1547144580,215,S
4632,1547144580,215,S
3862,1547144640,215,N
4291,1547144760,215,S
8220,1547146140,215,N
4640,1547146260,215,S
4558,1547146320,215,S
3863,1547146500,215,N
4638,1547146920,215,S
8507,1547146980,215,S
4549,1547147280,215,N
4492,1547147580,215,S
8285,1547148060,215,S
4112,1547148120,215,S
